,id,Season,Date,Home Team,Away Team,FT Home Goals,FT Away Goals,HT Home Goals,HT Away Goals,URL Analyse
0,21051985KarlBaye,1984-85,"Dienstag, 21.05.1985",Karlsruhe ,Bayern ,0,4,0,1,/karlsruhe-gegen-bayern-1985-bundesliga-14027/spielinfo
1,24051985DortBiel,1984-85,"Freitag, 24.05.1985",Dortmund ,Bielefeld ,1,3,1,1,/dortmund-gegen-bielefeld-1985-bundesliga-14022/spielinfo
2,24051985FranScha,1984-85,"Freitag, 24.05.1985",Frankfurt ,Schalke ,1,1,0,0,/frankfurt-gegen-schalke-1985-bundesliga-14028/spielinfo
3,25051985BrauBrem,1984-85,"Samstag, 25.05.1985",Braunschweig ,Bremen ,0,2,0,1,/braunschweig-gegen-bremen-1985-bundesliga-14021/spielinfo
4,25051985HSV Düss,1984-85,"Samstag, 25.05.1985",HSV ,Düsseldorf ,1,2,0,1,/hsv-gegen-duesseldorf-1985-bundesliga-14023/spielinfo
5,25051985MglMann,1984-85,"Samstag, 25.05.1985",M'gladbach ,Mannheim ,3,0,1,0,/mgladbach-gegen-mannheim-1985-bundesliga-14024/spielinfo
6,25051985BochStut,1984-85,"Samstag, 25.05.1985",Bochum ,Stuttgart ,2,1,1,0,/bochum-gegen-stuttgart-1985-bundesliga-14025/spielinfo
7,25051985LeveKöln,1984-85,"Samstag, 25.05.1985",Leverkusen ,Köln ,4,4,2,3,/leverkusen-gegen-koeln-1985-bundesliga-14026/spielinfo
8,29051985KlaUerd,1984-85,"Mittwoch, 29.05.1985",K'lautern ,Uerdingen ,6,1,3,1,/klautern-gegen-uerdingen-1985-bundesliga-14029/spielinfo
9,21051985KlaBoch,1984-85,"Dienstag, 21.05.1985",K'lautern ,Bochum ,5,2,1,0,/klautern-gegen-bochum-1985-bundesliga-13964/spielinfo
