,id,Season,Date,Home Team,Away Team,FT Home Goals,FT Away Goals,HT Home Goals,HT Away Goals,URL Analyse
0,01031991WattUerd,1990-91,"Freitag, 01.03.1991",Wattenscheid ,Uerdingen ,0,0,0,0,/wattenscheid-gegen-uerdingen-1991-bundesliga-12072/spielinfo
1,02031991HertStut,1990-91,"Samstag, 02.03.1991",Hertha ,Stuttgart ,0,2,0,1,/hertha-gegen-stuttgart-1991-bundesliga-12073/spielinfo
2,02031991FranKla,1990-91,"Samstag, 02.03.1991",Frankfurt ,K'lautern ,4,3,3,2,/frankfurt-gegen-klautern-1991-bundesliga-12074/spielinfo
3,02031991DortKarl,1990-91,"Samstag, 02.03.1991",Dortmund ,Karlsruhe ,2,2,1,2,/dortmund-gegen-karlsruhe-1991-bundesliga-12075/spielinfo
4,02031991HSV Düss,1990-91,"Samstag, 02.03.1991",HSV ,Düsseldorf ,1,0,0,0,/hsv-gegen-duesseldorf-1991-bundesliga-12076/spielinfo
5,02031991KölnBoch,1990-91,"Samstag, 02.03.1991",Köln ,Bochum ,0,0,0,0,/koeln-gegen-bochum-1991-bundesliga-12077/spielinfo
6,02031991BayeSt. ,1990-91,"Samstag, 02.03.1991",Bayern ,St. Pauli ,0,1,0,1,/bayern-gegen-st-pauli-1991-bundesliga-12078/spielinfo
7,02031991NürnLeve,1990-91,"Samstag, 02.03.1991",Nürnberg ,Leverkusen ,1,0,0,0,/nuernberg-gegen-leverkusen-1991-bundesliga-12079/spielinfo
8,03031991MglBrem,1990-91,"Sonntag, 03.03.1991",M'gladbach ,Bremen ,1,1,1,0,/mgladbach-gegen-bremen-1991-bundesliga-12080/spielinfo
9,05031991St. Hert,1990-91,"Dienstag, 05.03.1991",St. Pauli ,Hertha ,2,2,0,2,/st-pauli-gegen-hertha-1991-bundesliga-12063/spielinfo
