,id,Season,Date,Home Team,Away Team,FT Home Goals,FT Away Goals,HT Home Goals,HT Away Goals,URL Analyse
0,11041990DortFran,1989-90,"Mittwoch, 11.04.1990",Dortmund ,Frankfurt ,0,0,0,0,/dortmund-gegen-frankfurt-1990-bundesliga-12467/spielinfo
1,12041990St. Stut,1989-90,"Donnerstag, 12.04.1990",St. Pauli ,Stuttgart ,0,0,0,0,/st-pauli-gegen-stuttgart-1990-bundesliga-12469/spielinfo
2,12041990FC HKöln,1989-90,"Donnerstag, 12.04.1990",FC Homburg ,Köln ,0,1,0,0,/fc-homburg-gegen-koeln-1990-bundesliga-12468/spielinfo
3,12041990NürnHSV ,1989-90,"Donnerstag, 12.04.1990",Nürnberg ,HSV ,2,0,1,0,/nuernberg-gegen-hsv-1990-bundesliga-12470/spielinfo
4,12041990BayeKla,1989-90,"Donnerstag, 12.04.1990",Bayern ,K'lautern ,3,0,2,0,/bayern-gegen-klautern-1990-bundesliga-12471/spielinfo
5,12041990DüssKarl,1989-90,"Donnerstag, 12.04.1990",Düsseldorf ,Karlsruhe ,0,0,0,0,/duesseldorf-gegen-karlsruhe-1990-bundesliga-12472/spielinfo
6,12041990BremBoch,1989-90,"Donnerstag, 12.04.1990",Bremen ,Bochum ,1,1,0,1,/bremen-gegen-bochum-1990-bundesliga-12473/spielinfo
7,12041990LeveUerd,1989-90,"Donnerstag, 12.04.1990",Leverkusen ,Uerdingen ,1,1,0,1,/leverkusen-gegen-uerdingen-1990-bundesliga-12474/spielinfo
8,12041990MglMann,1989-90,"Donnerstag, 12.04.1990",M'gladbach ,Mannheim ,2,0,1,0,/mgladbach-gegen-mannheim-1990-bundesliga-12475/spielinfo
9,16041990NürnDort,1989-90,"Montag, 16.04.1990",Nürnberg ,Dortmund ,1,3,1,2,/nuernberg-gegen-dortmund-1990-bundesliga-12412/spielinfo
