,id,Season,Date,Home Team,Away Team,FT Home Goals,FT Away Goals,HT Home Goals,HT Away Goals,URL Analyse
0,15041988KlaLeve,1987-88,"Freitag, 15.04.1988",K'lautern ,Leverkusen ,1,3,0,0,/klautern-gegen-leverkusen-1988-bundesliga-13072/spielinfo
1,16041988KarlDort,1987-88,"Samstag, 16.04.1988",Karlsruhe ,Dortmund ,0,0,0,0,/karlsruhe-gegen-dortmund-1988-bundesliga-13071/spielinfo
2,16041988BochStut,1987-88,"Samstag, 16.04.1988",Bochum ,Stuttgart ,5,1,3,0,/bochum-gegen-stuttgart-1988-bundesliga-13073/spielinfo
3,16041988FranMgl,1987-88,"Samstag, 16.04.1988",Frankfurt ,M'gladbach ,2,0,1,0,/frankfurt-gegen-mgladbach-1988-bundesliga-13074/spielinfo
4,16041988KölnNürn,1987-88,"Samstag, 16.04.1988",Köln ,Nürnberg ,3,1,3,1,/koeln-gegen-nuernberg-1988-bundesliga-13075/spielinfo
5,16041988BremFC H,1987-88,"Samstag, 16.04.1988",Bremen ,FC Homburg ,3,0,1,0,/bremen-gegen-fc-homburg-1988-bundesliga-13076/spielinfo
6,16041988SchaMann,1987-88,"Samstag, 16.04.1988",Schalke ,Mannheim ,1,1,0,0,/schalke-gegen-mannheim-1988-bundesliga-13077/spielinfo
7,16041988HannBaye,1987-88,"Samstag, 16.04.1988",Hannover ,Bayern ,2,1,0,1,/hannover-gegen-bayern-1988-bundesliga-13078/spielinfo
8,16041988UerdHSV ,1987-88,"Samstag, 16.04.1988",Uerdingen ,HSV ,1,1,1,1,/uerdingen-gegen-hsv-1988-bundesliga-13079/spielinfo
9,19041988UerdScha,1987-88,"Dienstag, 19.04.1988",Uerdingen ,Schalke ,5,2,3,1,/uerdingen-gegen-schalke-1988-bundesliga-13026/spielinfo
10,19041988BochHann,1987-88,"Dienstag, 19.04.1988",Bochum ,Hannover ,1,1,0,0,/bochum-gegen-hannover-1988-bundesliga-13033/spielinfo
