,id,Season,Date,Home Team,Away Team,FT Home Goals,FT Away Goals,HT Home Goals,HT Away Goals,URL Analyse
0,05111982MglBrau,1982-83,"Freitag, 05.11.1982",M'gladbach ,Braunschweig ,3,0,2,0,/mgladbach-gegen-braunschweig-1982-bundesliga-14454/spielinfo
1,05111982SchaLeve,1982-83,"Freitag, 05.11.1982",Schalke ,Leverkusen ,2,0,0,0,/schalke-gegen-leverkusen-1982-bundesliga-14457/spielinfo
2,06111982KölnBoch,1982-83,"Samstag, 06.11.1982",Köln ,Bochum ,4,1,0,0,/koeln-gegen-bochum-1982-bundesliga-14452/spielinfo
3,06111982StutHSV ,1982-83,"Samstag, 06.11.1982",Stuttgart ,HSV ,1,2,0,2,/stuttgart-gegen-hsv-1982-bundesliga-14453/spielinfo
4,06111982BremDüss,1982-83,"Samstag, 06.11.1982",Bremen ,Düsseldorf ,2,2,1,1,/bremen-gegen-duesseldorf-1982-bundesliga-14455/spielinfo
5,06111982NürnKarl,1982-83,"Samstag, 06.11.1982",Nürnberg ,Karlsruhe ,3,1,0,1,/nuernberg-gegen-karlsruhe-1982-bundesliga-14456/spielinfo
6,06111982DortBiel,1982-83,"Samstag, 06.11.1982",Dortmund ,Bielefeld ,11,1,1,1,/dortmund-gegen-bielefeld-1982-bundesliga-14458/spielinfo
7,06111982KlaFran,1982-83,"Samstag, 06.11.1982",K'lautern ,Frankfurt ,3,0,1,0,/klautern-gegen-frankfurt-1982-bundesliga-14459/spielinfo
8,06111982HertBaye,1982-83,"Samstag, 06.11.1982",Hertha ,Bayern ,1,3,0,2,/hertha-gegen-bayern-1982-bundesliga-14460/spielinfo
9,09111982BrauKla,1982-83,"Dienstag, 09.11.1982",Braunschweig ,K'lautern ,1,1,1,0,/braunschweig-gegen-klautern-1982-bundesliga-14378/spielinfo
