,id,Season,Date,Home Team,Away Team,FT Home Goals,FT Away Goals,HT Home Goals,HT Away Goals,URL Analyse
0,02031985LeveHSV ,1984-85,"Samstag, 02.03.1985",Leverkusen ,HSV ,2,0,1,0,/leverkusen-gegen-hsv-1985-bundesliga-13922/spielinfo
1,02031985KlaFran,1984-85,"Samstag, 02.03.1985",K'lautern ,Frankfurt ,2,1,2,0,/klautern-gegen-frankfurt-1985-bundesliga-13923/spielinfo
2,02031985BrauDüss,1984-85,"Samstag, 02.03.1985",Braunschweig ,Düsseldorf ,1,0,0,0,/braunschweig-gegen-duesseldorf-1985-bundesliga-13924/spielinfo
3,02031985BielMann,1984-85,"Samstag, 02.03.1985",Bielefeld ,Mannheim ,0,1,0,1,/bielefeld-gegen-mannheim-1985-bundesliga-13925/spielinfo
4,02031985BremStut,1984-85,"Samstag, 02.03.1985",Bremen ,Stuttgart ,3,1,3,0,/bremen-gegen-stuttgart-1985-bundesliga-13926/spielinfo
5,02031985UerdKöln,1984-85,"Samstag, 02.03.1985",Uerdingen ,Köln ,2,1,1,1,/uerdingen-gegen-koeln-1985-bundesliga-13927/spielinfo
6,02031985DortBaye,1984-85,"Samstag, 02.03.1985",Dortmund ,Bayern ,1,1,1,1,/dortmund-gegen-bayern-1985-bundesliga-13928/spielinfo
7,05031985BochMgl,1984-85,"Dienstag, 05.03.1985",Bochum ,M'gladbach ,0,2,0,0,/bochum-gegen-mgladbach-1985-bundesliga-13929/spielinfo
8,25041985KarlScha,1984-85,"Donnerstag, 25.04.1985",Karlsruhe ,Schalke ,2,2,0,0,/karlsruhe-gegen-schalke-1985-bundesliga-13930/spielinfo
9,05031985LeveFran,1984-85,"Dienstag, 05.03.1985",Leverkusen ,Frankfurt ,3,1,1,0,/leverkusen-gegen-frankfurt-1985-bundesliga-13905/spielinfo
