,id,Season,Date,Home Team,Away Team,FT Home Goals,FT Away Goals,HT Home Goals,HT Away Goals,URL Analyse
0,05031983BremKöln,1982-83,"Samstag, 05.03.1983",Bremen ,Köln ,1,1,0,1,/bremen-gegen-koeln-1983-bundesliga-14551/spielinfo
1,05031983KarlStut,1982-83,"Samstag, 05.03.1983",Karlsruhe ,Stuttgart ,1,2,1,1,/karlsruhe-gegen-stuttgart-1983-bundesliga-14552/spielinfo
2,05031983LeveMgl,1982-83,"Samstag, 05.03.1983",Leverkusen ,M'gladbach ,3,2,1,2,/leverkusen-gegen-mgladbach-1983-bundesliga-14553/spielinfo
3,05031983BielHSV ,1982-83,"Samstag, 05.03.1983",Bielefeld ,HSV ,2,0,1,0,/bielefeld-gegen-hsv-1983-bundesliga-14554/spielinfo
4,05031983FranBaye,1982-83,"Samstag, 05.03.1983",Frankfurt ,Bayern ,1,0,1,0,/frankfurt-gegen-bayern-1983-bundesliga-14555/spielinfo
5,05031983BrauBoch,1982-83,"Samstag, 05.03.1983",Braunschweig ,Bochum ,0,2,0,0,/braunschweig-gegen-bochum-1983-bundesliga-14556/spielinfo
6,05031983SchaDort,1982-83,"Samstag, 05.03.1983",Schalke ,Dortmund ,1,2,0,0,/schalke-gegen-dortmund-1983-bundesliga-14557/spielinfo
7,05031983NürnKla,1982-83,"Samstag, 05.03.1983",Nürnberg ,K'lautern ,1,1,1,0,/nuernberg-gegen-klautern-1983-bundesliga-14558/spielinfo
8,05031983DüssHert,1982-83,"Samstag, 05.03.1983",Düsseldorf ,Hertha ,1,1,0,0,/duesseldorf-gegen-hertha-1983-bundesliga-14559/spielinfo
9,08031983HSV Düss,1982-83,"Dienstag, 08.03.1983",HSV ,Düsseldorf ,2,0,1,0,/hsv-gegen-duesseldorf-1983-bundesliga-14532/spielinfo
