,id,Season,Date,Home Team,Away Team,FT Home Goals,FT Away Goals,HT Home Goals,HT Away Goals,URL Analyse
0,15011966TasmMgl,1965-66,"Samstag, 15.01.1966",Tasmania ,M'gladbach ,0,0,0,0,/tasmania-gegen-mgladbach-1966-bundesliga-19704/spielinfo
1,15011966NeunDort,1965-66,"Samstag, 15.01.1966",Neunkirchen ,Dortmund ,1,3,0,1,/neunkirchen-gegen-dortmund-1966-bundesliga-19705/spielinfo
2,15011966BrauHSV ,1965-66,"Samstag, 15.01.1966",Braunschweig ,HSV ,1,4,1,2,/braunschweig-gegen-hsv-1966-bundesliga-19706/spielinfo
3,15011966FranBaye,1965-66,"Samstag, 15.01.1966",Frankfurt ,Bayern ,0,0,0,0,/frankfurt-gegen-bayern-1966-bundesliga-19707/spielinfo
4,150119661860Nürn,1965-66,"Samstag, 15.01.1966",1860 München ,Nürnberg ,1,1,0,1,/muenchen-gegen-nuernberg-1966-bundesliga-19708/spielinfo
5,15011966BremHann,1965-66,"Samstag, 15.01.1966",Bremen ,Hannover ,3,3,1,3,/bremen-gegen-hannover-1966-bundesliga-19709/spielinfo
6,15011966KölnKla,1965-66,"Samstag, 15.01.1966",Köln ,K'lautern ,3,2,2,0,/koeln-gegen-klautern-1966-bundesliga-19710/spielinfo
7,15011966MeidStut,1965-66,"Samstag, 15.01.1966",Meidericher SV ,Stuttgart ,5,2,2,0,/duisburg-gegen-stuttgart-1966-bundesliga-19711/spielinfo
8,15011966KarlScha,1965-66,"Samstag, 15.01.1966",Karlsruhe ,Schalke ,1,0,1,0,/karlsruhe-gegen-schalke-1966-bundesliga-19712/spielinfo
9,19011966DortFran,1965-66,"Mittwoch, 19.01.1966",Dortmund ,Frankfurt ,3,0,1,0,/dortmund-gegen-frankfurt-1966-bundesliga-19688/spielinfo
