,id,Season,Date,Home Team,Away Team,FT Home Goals,FT Away Goals,HT Home Goals,HT Away Goals,URL Analyse
0,23022024LeveMain,2023-24,"Freitag, 23.02.2024",Leverkusen ,Mainz ,2,1,1,1,/leverkusen-gegen-mainz-2024-bundesliga-4862167/spielinfo
1,24022024UnioHeid,2023-24,"Samstag, 24.02.2024",Union ,Heidenheim ,2,2,2,1,/union-gegen-heidenheim-2024-bundesliga-4862166/spielinfo
2,24022024MglBoch,2023-24,"Samstag, 24.02.2024",M'gladbach ,Bochum ,5,2,2,0,/mgladbach-gegen-bochum-2024-bundesliga-4862169/spielinfo
3,24022024BremDarm,2023-24,"Samstag, 24.02.2024",Bremen ,Darmstadt ,1,1,1,1,/bremen-gegen-darmstadt-2024-bundesliga-4862170/spielinfo
4,24022024StutKöln,2023-24,"Samstag, 24.02.2024",Stuttgart ,Köln ,1,1,0,0,/stuttgart-gegen-koeln-2024-bundesliga-4862172/spielinfo
5,24022024BayeLeip,2023-24,"Samstag, 24.02.2024",Bayern ,Leipzig ,2,1,0,0,/bayern-gegen-leipzig-2024-bundesliga-4862164/spielinfo
6,25022024FranWolf,2023-24,"Sonntag, 25.02.2024",Frankfurt ,Wolfsburg ,2,2,1,2,/frankfurt-gegen-wolfsburg-2024-bundesliga-4862168/spielinfo
7,25022024DortHoff,2023-24,"Sonntag, 25.02.2024",Dortmund ,Hoffenheim ,2,3,2,1,/dortmund-gegen-hoffenheim-2024-bundesliga-4862165/spielinfo
8,25022024AugsFrei,2023-24,"Sonntag, 25.02.2024",Augsburg ,Freiburg ,2,1,0,1,/augsburg-gegen-freiburg-2024-bundesliga-4862171/spielinfo
