,id,Season,Date,Home Team,Away Team,FT Home Goals,FT Away Goals,HT Home Goals,HT Away Goals,URL Analyse
0,05031988MglDort,1987-88,"Samstag, 05.03.1988",M'gladbach ,Dortmund ,0,3,0,2,/mgladbach-gegen-dortmund-1988-bundesliga-13017/spielinfo
1,05031988FranLeve,1987-88,"Samstag, 05.03.1988",Frankfurt ,Leverkusen ,3,2,2,2,/frankfurt-gegen-leverkusen-1988-bundesliga-13018/spielinfo
2,05031988KölnStut,1987-88,"Samstag, 05.03.1988",Köln ,Stuttgart ,1,1,0,0,/koeln-gegen-stuttgart-1988-bundesliga-13019/spielinfo
3,05031988BremUerd,1987-88,"Samstag, 05.03.1988",Bremen ,Uerdingen ,5,1,1,1,/bremen-gegen-uerdingen-1988-bundesliga-13020/spielinfo
4,05031988SchaBoch,1987-88,"Samstag, 05.03.1988",Schalke ,Bochum ,2,1,0,0,/schalke-gegen-bochum-1988-bundesliga-13021/spielinfo
5,05031988HannKla,1987-88,"Samstag, 05.03.1988",Hannover ,K'lautern ,1,0,1,0,/hannover-gegen-klautern-1988-bundesliga-13022/spielinfo
6,05031988FC HMann,1987-88,"Samstag, 05.03.1988",FC Homburg ,Mannheim ,1,1,1,1,/fc-homburg-gegen-mannheim-1988-bundesliga-13023/spielinfo
7,05031988NürnBaye,1987-88,"Samstag, 05.03.1988",Nürnberg ,Bayern ,0,3,0,2,/nuernberg-gegen-bayern-1988-bundesliga-13024/spielinfo
8,05031988KarlHSV ,1987-88,"Samstag, 05.03.1988",Karlsruhe ,HSV ,0,0,0,0,/karlsruhe-gegen-hsv-1988-bundesliga-13025/spielinfo
9,08031988LeveMgl,1987-88,"Dienstag, 08.03.1988",Leverkusen ,M'gladbach ,2,1,0,0,/leverkusen-gegen-mgladbach-1988-bundesliga-13011/spielinfo
