,id,Season,Date,Home Team,Away Team,FT Home Goals,FT Away Goals,HT Home Goals,HT Away Goals,URL Analyse
0,24011981DortBaye,1980-81,"Samstag, 24.01.1981",Dortmund ,Bayern ,2,2,1,1,/dortmund-gegen-bayern-1981-bundesliga-15121/spielinfo
1,24011981SchaMgl,1980-81,"Samstag, 24.01.1981",Schalke ,M'gladbach ,2,2,1,2,/schalke-gegen-mgladbach-1981-bundesliga-15122/spielinfo
2,24011981StutKla,1980-81,"Samstag, 24.01.1981",Stuttgart ,K'lautern ,1,0,0,0,/stuttgart-gegen-klautern-1981-bundesliga-15124/spielinfo
3,24011981HSV Nürn,1980-81,"Samstag, 24.01.1981",HSV ,Nürnberg ,1,0,1,0,/hsv-gegen-nuernberg-1981-bundesliga-15125/spielinfo
4,240119811860Duis,1980-81,"Samstag, 24.01.1981",1860 München ,Duisburg ,1,3,0,0,/muenchen-gegen-duisburg-1981-bundesliga-15126/spielinfo
5,24011981KarlBoch,1980-81,"Samstag, 24.01.1981",Karlsruhe ,Bochum ,0,0,0,0,/karlsruhe-gegen-bochum-1981-bundesliga-15127/spielinfo
6,24011981DüssUerd,1980-81,"Samstag, 24.01.1981",Düsseldorf ,Uerdingen ,4,2,2,0,/duesseldorf-gegen-uerdingen-1981-bundesliga-15128/spielinfo
7,24011981LeveKöln,1980-81,"Samstag, 24.01.1981",Leverkusen ,Köln ,1,1,0,0,/leverkusen-gegen-koeln-1981-bundesliga-15129/spielinfo
8,03021981BielFran,1980-81,"Dienstag, 03.02.1981",Bielefeld ,Frankfurt ,1,1,0,1,/bielefeld-gegen-frankfurt-1981-bundesliga-15123/spielinfo
9,27011981Boch1860,1980-81,"Dienstag, 27.01.1981",Bochum ,1860 München ,4,1,0,1,/bochum-gegen-muenchen-1981-bundesliga-15113/spielinfo
10,27011981DuisHSV ,1980-81,"Dienstag, 27.01.1981",Duisburg ,HSV ,2,0,0,0,/duisburg-gegen-hsv-1981-bundesliga-15114/spielinfo
11,27011981FranScha,1980-81,"Dienstag, 27.01.1981",Frankfurt ,Schalke ,5,0,2,0,/frankfurt-gegen-schalke-1981-bundesliga-15118/spielinfo
12,27011981MglDüss,1980-81,"Dienstag, 27.01.1981",M'gladbach ,Düsseldorf ,2,2,1,2,/mgladbach-gegen-duesseldorf-1981-bundesliga-15119/spielinfo
13,28011981UerdDort,1980-81,"Mittwoch, 28.01.1981",Uerdingen ,Dortmund ,2,1,1,1,/uerdingen-gegen-dortmund-1981-bundesliga-20338/spielinfo
14,31011981KölnBiel,1980-81,"Samstag, 31.01.1981",Köln ,Bielefeld ,1,0,1,0,/koeln-gegen-bielefeld-1981-bundesliga-15117/spielinfo
