,id,Season,Date,Home Team,Away Team,FT Home Goals,FT Away Goals,HT Home Goals,HT Away Goals,URL Analyse
0,16111973FranHann,1973-74,"Freitag, 16.11.1973",Frankfurt ,Hannover ,1,1,1,1,/frankfurt-gegen-hannover-1973-bundesliga-17234/spielinfo
1,16111973DuisScha,1973-74,"Freitag, 16.11.1973",Duisburg ,Schalke ,2,0,0,0,/duisburg-gegen-schalke-1973-bundesliga-17238/spielinfo
2,17111973OffeBaye,1973-74,"Samstag, 17.11.1973",Offenbach ,Bayern ,2,2,0,1,/offenbach-gegen-bayern-1973-bundesliga-17235/spielinfo
3,17111973KölnBrem,1973-74,"Samstag, 17.11.1973",Köln ,Bremen ,2,0,1,0,/koeln-gegen-bremen-1973-bundesliga-17236/spielinfo
4,17111973HSV F. K,1973-74,"Samstag, 17.11.1973",HSV ,F. Köln ,4,0,2,0,/hsv-gegen-f-koeln-1973-bundesliga-17237/spielinfo
5,17111973BochEsse,1973-74,"Samstag, 17.11.1973",Bochum ,Essen ,1,2,1,2,/bochum-gegen-essen-1973-bundesliga-17239/spielinfo
6,17111973KlaWupp,1973-74,"Samstag, 17.11.1973",K'lautern ,Wuppertaler SV ,4,0,1,0,/klautern-gegen-wuppertal-1973-bundesliga-17240/spielinfo
7,17111973StutHert,1973-74,"Samstag, 17.11.1973",Stuttgart ,Hertha ,2,0,0,0,/stuttgart-gegen-hertha-1973-bundesliga-17241/spielinfo
8,17111973MglDüss,1973-74,"Samstag, 17.11.1973",M'gladbach ,Düsseldorf ,1,2,0,0,/mgladbach-gegen-duesseldorf-1973-bundesliga-17242/spielinfo
9,24111973BochOffe,1973-74,"Samstag, 24.11.1973",Bochum ,Offenbach ,4,1,4,0,/bochum-gegen-offenbach-1973-bundesliga-17201/spielinfo
10,24111973DüssHSV ,1973-74,"Samstag, 24.11.1973",Düsseldorf ,HSV ,2,0,2,0,/duesseldorf-gegen-hsv-1973-bundesliga-17203/spielinfo
