,id,Season,Date,Home Team,Away Team,FT Home Goals,FT Away Goals,HT Home Goals,HT Away Goals,URL Analyse
0,18101991DuisKla,1991-92,"Freitag, 18.10.1991",Duisburg ,K'lautern ,1,1,0,0,/duisburg-gegen-klautern-1991-bundesliga-11614/spielinfo
1,18101991MglNürn,1991-92,"Freitag, 18.10.1991",M'gladbach ,Nürnberg ,1,0,1,0,/mgladbach-gegen-nuernberg-1991-bundesliga-11616/spielinfo
2,18101991BremBoch,1991-92,"Freitag, 18.10.1991",Bremen ,Bochum ,3,0,2,0,/bremen-gegen-bochum-1991-bundesliga-11619/spielinfo
3,19101991WattFran,1991-92,"Samstag, 19.10.1991",Wattenscheid ,Frankfurt ,2,4,0,1,/wattenscheid-gegen-frankfurt-1991-bundesliga-11622/spielinfo
4,19101991DüssScha,1991-92,"Samstag, 19.10.1991",Düsseldorf ,Schalke ,1,1,1,1,/duesseldorf-gegen-schalke-1991-bundesliga-11624/spielinfo
5,19101991RostDres,1991-92,"Samstag, 19.10.1991",Rostock ,Dresden ,3,0,0,0,/rostock-gegen-dresden-1991-bundesliga-11628/spielinfo
6,19101991KarlKöln,1991-92,"Samstag, 19.10.1991",Karlsruhe ,Köln ,0,1,0,0,/karlsruhe-gegen-koeln-1991-bundesliga-11630/spielinfo
7,19101991LeveHSV ,1991-92,"Samstag, 19.10.1991",Leverkusen ,HSV ,1,1,0,0,/leverkusen-gegen-hsv-1991-bundesliga-11631/spielinfo
8,19101991StutBaye,1991-92,"Samstag, 19.10.1991",Stuttgart ,Bayern ,3,2,2,1,/stuttgart-gegen-bayern-1991-bundesliga-11632/spielinfo
9,20101991DortStg.,1991-92,"Sonntag, 20.10.1991",Dortmund ,Stg. Kickers ,3,1,0,0,/dortmund-gegen-stg-kickers-1991-bundesliga-11633/spielinfo
