,id,Season,Date,Home Team,Away Team,FT Home Goals,FT Away Goals,HT Home Goals,HT Away Goals,URL Analyse
0,30041971KlaScha,1970-71,"Freitag, 30.04.1971",K'lautern ,Schalke ,2,0,0,0,/klautern-gegen-schalke-1971-bundesliga-18266/spielinfo
1,30041971HannBrem,1970-71,"Freitag, 30.04.1971",Hannover ,Bremen ,0,3,0,2,/hannover-gegen-bremen-1971-bundesliga-18271/spielinfo
2,01051971BielKöln,1970-71,"Samstag, 01.05.1971",Bielefeld ,Köln ,1,0,0,0,/bielefeld-gegen-koeln-1971-bundesliga-18264/spielinfo
3,01051971MglDuis,1970-71,"Samstag, 01.05.1971",M'gladbach ,Duisburg ,1,0,1,0,/mgladbach-gegen-duisburg-1971-bundesliga-18265/spielinfo
4,01051971EsseHert,1970-71,"Samstag, 01.05.1971",Essen ,Hertha ,0,3,0,1,/essen-gegen-hertha-1971-bundesliga-18267/spielinfo
5,01051971BayeOber,1970-71,"Samstag, 01.05.1971",Bayern ,Oberhausen ,4,2,1,0,/bayern-gegen-oberhausen-1971-bundesliga-18268/spielinfo
6,01051971DortOffe,1970-71,"Samstag, 01.05.1971",Dortmund ,Offenbach ,1,1,1,1,/dortmund-gegen-offenbach-1971-bundesliga-18269/spielinfo
7,01051971FranStut,1970-71,"Samstag, 01.05.1971",Frankfurt ,Stuttgart ,1,0,1,0,/frankfurt-gegen-stuttgart-1971-bundesliga-18270/spielinfo
8,01051971HSV Brau,1970-71,"Samstag, 01.05.1971",HSV ,Braunschweig ,2,1,1,1,/hsv-gegen-braunschweig-1971-bundesliga-18272/spielinfo
9,04051971BayeDort,1970-71,"Dienstag, 04.05.1971",Bayern ,Dortmund ,1,1,0,0,/bayern-gegen-dortmund-1971-bundesliga-18188/spielinfo
10,05051971KölnEsse,1970-71,"Mittwoch, 05.05.1971",Köln ,Essen ,3,2,0,1,/koeln-gegen-essen-1971-bundesliga-18219/spielinfo
