,id,Season,Date,Home Team,Away Team,FT Home Goals,FT Away Goals,HT Home Goals,HT Away Goals,URL Analyse
0,04031972HannMgl,1971-72,"Samstag, 04.03.1972",Hannover ,M'gladbach ,2,0,1,0,/hannover-gegen-mgladbach-1972-bundesliga-17905/spielinfo
1,04031972KölnHert,1971-72,"Samstag, 04.03.1972",Köln ,Hertha ,3,0,0,0,/koeln-gegen-hertha-1972-bundesliga-17906/spielinfo
2,04031972DuisOber,1971-72,"Samstag, 04.03.1972",Duisburg ,Oberhausen ,0,0,0,0,/duisburg-gegen-oberhausen-1972-bundesliga-17907/spielinfo
3,04031972HSV Brau,1971-72,"Samstag, 04.03.1972",HSV ,Braunschweig ,3,1,2,0,/hsv-gegen-braunschweig-1972-bundesliga-17908/spielinfo
4,04031972BayeKla,1971-72,"Samstag, 04.03.1972",Bayern ,K'lautern ,3,1,0,1,/bayern-gegen-klautern-1972-bundesliga-17909/spielinfo
5,04031972StutBiel,1971-72,"Samstag, 04.03.1972",Stuttgart ,Bielefeld ,2,2,2,1,/stuttgart-gegen-bielefeld-1972-bundesliga-17910/spielinfo
6,04031972DortScha,1971-72,"Samstag, 04.03.1972",Dortmund ,Schalke ,0,3,0,1,/dortmund-gegen-schalke-1972-bundesliga-17911/spielinfo
7,04031972BochBrem,1971-72,"Samstag, 04.03.1972",Bochum ,Bremen ,4,2,1,2,/bochum-gegen-bremen-1972-bundesliga-17912/spielinfo
8,04031972FranDüss,1971-72,"Samstag, 04.03.1972",Frankfurt ,Düsseldorf ,4,2,2,0,/frankfurt-gegen-duesseldorf-1972-bundesliga-20345/spielinfo
9,07031972KölnFran,1971-72,"Dienstag, 07.03.1972",Köln ,Frankfurt ,1,1,0,1,/koeln-gegen-frankfurt-1972-bundesliga-17872/spielinfo
10,07031972KlaBrem,1971-72,"Dienstag, 07.03.1972",K'lautern ,Bremen ,2,1,0,1,/klautern-gegen-bremen-1972-bundesliga-17878/spielinfo
11,07031972OberStut,1971-72,"Dienstag, 07.03.1972",Oberhausen ,Stuttgart ,1,1,0,0,/oberhausen-gegen-stuttgart-1972-bundesliga-17881/spielinfo
