,id,Season,Date,Home Team,Away Team,FT Home Goals,FT Away Goals,HT Home Goals,HT Away Goals,URL Analyse
0,02081991DuisStut,1991-92,"Freitag, 02.08.1991",Duisburg ,Stuttgart ,1,0,1,0,/duisburg-gegen-stuttgart-1991-bundesliga-11793/spielinfo
1,02081991BochKöln,1991-92,"Freitag, 02.08.1991",Bochum ,Köln ,2,2,1,2,/bochum-gegen-koeln-1991-bundesliga-11784/spielinfo
2,02081991LeveMgl,1991-92,"Freitag, 02.08.1991",Leverkusen ,M'gladbach ,1,0,1,0,/leverkusen-gegen-mgladbach-1991-bundesliga-11795/spielinfo
3,03081991DresKla,1991-92,"Samstag, 03.08.1991",Dresden ,K'lautern ,0,1,0,1,/dresden-gegen-klautern-1991-bundesliga-11797/spielinfo
4,03081991SchaHSV ,1991-92,"Samstag, 03.08.1991",Schalke ,HSV ,0,0,0,0,/schalke-gegen-hsv-1991-bundesliga-11798/spielinfo
5,03081991DüssFran,1991-92,"Samstag, 03.08.1991",Düsseldorf ,Frankfurt ,1,2,1,1,/duesseldorf-gegen-frankfurt-1991-bundesliga-11799/spielinfo
6,03081991RostNürn,1991-92,"Samstag, 03.08.1991",Rostock ,Nürnberg ,4,0,1,0,/rostock-gegen-nuernberg-1991-bundesliga-11801/spielinfo
7,03081991BremBaye,1991-92,"Samstag, 03.08.1991",Bremen ,Bayern ,1,1,0,1,/bremen-gegen-bayern-1991-bundesliga-11804/spielinfo
8,03081991KarlDort,1991-92,"Samstag, 03.08.1991",Karlsruhe ,Dortmund ,2,2,1,1,/karlsruhe-gegen-dortmund-1991-bundesliga-11807/spielinfo
9,03081991Stg.Watt,1991-92,"Samstag, 03.08.1991",Stg. Kickers ,Wattenscheid ,3,0,1,0,/stg-kickers-gegen-wattenscheid-1991-bundesliga-11810/spielinfo
