,id,Season,Date,Home Team,Away Team,FT Home Goals,FT Away Goals,HT Home Goals,HT Away Goals,URL Analyse
0,12111988LeveKarl,1988-89,"Samstag, 12.11.1988",Leverkusen ,Karlsruhe ,1,0,0,0,/leverkusen-gegen-karlsruhe-1988-bundesliga-12639/spielinfo
1,12111988HSV Mann,1988-89,"Samstag, 12.11.1988",HSV ,Mannheim ,5,1,2,0,/hsv-gegen-mannheim-1988-bundesliga-12640/spielinfo
2,12111988Stg.St. ,1988-89,"Samstag, 12.11.1988",Stg. Kickers ,St. Pauli ,2,2,1,1,/stg-kickers-gegen-st-pauli-1988-bundesliga-12641/spielinfo
3,12111988BayeKöln,1988-89,"Samstag, 12.11.1988",Bayern ,Köln ,2,0,0,0,/bayern-gegen-koeln-1988-bundesliga-12642/spielinfo
4,12111988HannUerd,1988-89,"Samstag, 12.11.1988",Hannover ,Uerdingen ,0,5,0,1,/hannover-gegen-uerdingen-1988-bundesliga-12643/spielinfo
5,12111988DortNürn,1988-89,"Samstag, 12.11.1988",Dortmund ,Nürnberg ,4,0,3,0,/dortmund-gegen-nuernberg-1988-bundesliga-12644/spielinfo
6,12111988BremBoch,1988-89,"Samstag, 12.11.1988",Bremen ,Bochum ,2,0,0,0,/bremen-gegen-bochum-1988-bundesliga-12645/spielinfo
7,12111988MglFran,1988-89,"Samstag, 12.11.1988",M'gladbach ,Frankfurt ,2,1,1,1,/mgladbach-gegen-frankfurt-1988-bundesliga-12646/spielinfo
8,12111988KlaStut,1988-89,"Samstag, 12.11.1988",K'lautern ,Stuttgart ,6,1,1,1,/klautern-gegen-stuttgart-1988-bundesliga-12647/spielinfo
9,15111988BayeStut,1988-89,"Dienstag, 15.11.1988",Bayern ,Stuttgart ,3,3,1,1,/bayern-gegen-stuttgart-1988-bundesliga-12548/spielinfo
10,16111988KölnLeve,1988-89,"Mittwoch, 16.11.1988",Köln ,Leverkusen ,3,0,0,0,/koeln-gegen-leverkusen-1988-bundesliga-12594/spielinfo
11,16111988Stg.Brem,1988-89,"Mittwoch, 16.11.1988",Stg. Kickers ,Bremen ,0,6,0,2,/stg-kickers-gegen-bremen-1988-bundesliga-12596/spielinfo
12,16111988FranKarl,1988-89,"Mittwoch, 16.11.1988",Frankfurt ,Karlsruhe ,1,0,1,0,/frankfurt-gegen-karlsruhe-1988-bundesliga-12598/spielinfo
13,16111988UerdKla,1988-89,"Mittwoch, 16.11.1988",Uerdingen ,K'lautern ,3,1,1,1,/uerdingen-gegen-klautern-1988-bundesliga-12601/spielinfo
14,16111988MannHann,1988-89,"Mittwoch, 16.11.1988",Mannheim ,Hannover ,1,1,1,0,/mannheim-gegen-hannover-1988-bundesliga-12602/spielinfo
