,id,Season,Date,Home Team,Away Team,FT Home Goals,FT Away Goals,HT Home Goals,HT Away Goals,URL Analyse
0,05041975FranBaye,1974-75,"Samstag, 05.04.1975",Frankfurt ,Bayern ,2,0,1,0,/frankfurt-gegen-bayern-1975-bundesliga-16910/spielinfo
1,05041975MglOffe,1974-75,"Samstag, 05.04.1975",M'gladbach ,Offenbach ,5,2,3,1,/mgladbach-gegen-offenbach-1975-bundesliga-16911/spielinfo
2,05041975TeBeDüss,1974-75,"Samstag, 05.04.1975",TeBe Berlin ,Düsseldorf ,1,4,0,3,/tebe-berlin-gegen-duesseldorf-1975-bundesliga-16912/spielinfo
3,05041975BrauStut,1974-75,"Samstag, 05.04.1975",Braunschweig ,Stuttgart ,6,0,4,0,/braunschweig-gegen-stuttgart-1975-bundesliga-16913/spielinfo
4,05041975KlaBoch,1974-75,"Samstag, 05.04.1975",K'lautern ,Bochum ,1,0,0,0,/klautern-gegen-bochum-1975-bundesliga-16914/spielinfo
5,05041975DuisEsse,1974-75,"Samstag, 05.04.1975",Duisburg ,Essen ,3,3,2,0,/duisburg-gegen-essen-1975-bundesliga-16916/spielinfo
6,05041975WuppHSV ,1974-75,"Samstag, 05.04.1975",Wuppertaler SV ,HSV ,0,4,0,1,/wuppertal-gegen-hsv-1975-bundesliga-16917/spielinfo
7,05041975BremHert,1974-75,"Samstag, 05.04.1975",Bremen ,Hertha ,4,0,2,0,/bremen-gegen-hertha-1975-bundesliga-16918/spielinfo
8,15041975SchaKöln,1974-75,"Dienstag, 15.04.1975",Schalke ,Köln ,1,1,0,0,/schalke-gegen-koeln-1975-bundesliga-16915/spielinfo
9,12041975BrauOffe,1974-75,"Samstag, 12.04.1975",Braunschweig ,Offenbach ,1,0,1,0,/braunschweig-gegen-offenbach-1975-bundesliga-16894/spielinfo
10,12041975WuppStut,1974-75,"Samstag, 12.04.1975",Wuppertaler SV ,Stuttgart ,2,2,0,1,/wuppertal-gegen-stuttgart-1975-bundesliga-16898/spielinfo
11,13041975BayeMgl,1974-75,"Sonntag, 13.04.1975",Bayern ,M'gladbach ,1,1,0,0,/bayern-gegen-mgladbach-1975-bundesliga-16901/spielinfo
