,id,Season,Date,Home Team,Away Team,FT Home Goals,FT Away Goals,HT Home Goals,HT Away Goals,URL Analyse
0,26111999Ulm Scha,1999-00,"Freitag, 26.11.1999",Ulm ,Schalke ,1,1,1,0,/ulm-gegen-schalke-1999-bundesliga-503150/spielinfo
1,26111999FreiStut,1999-00,"Freitag, 26.11.1999",Freiburg ,Stuttgart ,0,2,0,1,/freiburg-gegen-stuttgart-1999-bundesliga-503157/spielinfo
2,27111999WolfHert,1999-00,"Samstag, 27.11.1999",Wolfsburg ,Hertha ,2,3,2,1,/wolfsburg-gegen-hertha-1999-bundesliga-503151/spielinfo
3,27111999BielLeve,1999-00,"Samstag, 27.11.1999",Bielefeld ,Leverkusen ,1,2,0,1,/bielefeld-gegen-leverkusen-1999-bundesliga-503153/spielinfo
4,27111999RostUnte,1999-00,"Samstag, 27.11.1999",Rostock ,Unterhaching ,1,1,1,0,/rostock-gegen-unterhaching-1999-bundesliga-503154/spielinfo
5,271119991860Baye,1999-00,"Samstag, 27.11.1999",1860 München ,Bayern ,1,0,0,0,/muenchen-gegen-bayern-1999-bundesliga-503156/spielinfo
6,28111999FranKla,1999-00,"Sonntag, 28.11.1999",Frankfurt ,K'lautern ,0,1,0,1,/frankfurt-gegen-klautern-1999-bundesliga-503158/spielinfo
7,28111999BremHSV ,1999-00,"Sonntag, 28.11.1999",Bremen ,HSV ,2,1,0,0,/bremen-gegen-hsv-1999-bundesliga-503152/spielinfo
8,28111999DortDuis,1999-00,"Sonntag, 28.11.1999",Dortmund ,Duisburg ,2,2,1,2,/dortmund-gegen-duisburg-1999-bundesliga-503155/spielinfo
9,01121999UnteDort,1999-00,"Mittwoch, 01.12.1999",Unterhaching ,Dortmund ,1,0,1,0,/unterhaching-gegen-dortmund-1999-bundesliga-503141/spielinfo
