,id,Season,Date,Home Team,Away Team,FT Home Goals,FT Away Goals,HT Home Goals,HT Away Goals,URL Analyse
0,13031992MglBoch,1991-92,"Freitag, 13.03.1992",M'gladbach ,Bochum ,1,2,0,1,/mgladbach-gegen-bochum-1992-bundesliga-11615/spielinfo
1,13031992NürnFran,1991-92,"Freitag, 13.03.1992",Nürnberg ,Frankfurt ,1,3,1,0,/nuernberg-gegen-frankfurt-1992-bundesliga-11617/spielinfo
2,13031992BremStg.,1991-92,"Freitag, 13.03.1992",Bremen ,Stg. Kickers ,1,3,0,2,/bremen-gegen-stg-kickers-1992-bundesliga-11618/spielinfo
3,14031992LeveScha,1991-92,"Samstag, 14.03.1992",Leverkusen ,Schalke ,2,1,2,1,/leverkusen-gegen-schalke-1992-bundesliga-11621/spielinfo
4,14031992KarlRost,1991-92,"Samstag, 14.03.1992",Karlsruhe ,Rostock ,2,1,1,1,/karlsruhe-gegen-rostock-1992-bundesliga-11625/spielinfo
5,14031992BayeHSV ,1991-92,"Samstag, 14.03.1992",Bayern ,HSV ,2,0,0,0,/bayern-gegen-hsv-1992-bundesliga-11626/spielinfo
6,14031992DortKla,1991-92,"Samstag, 14.03.1992",Dortmund ,K'lautern ,3,1,2,0,/dortmund-gegen-klautern-1992-bundesliga-11627/spielinfo
7,14031992StutKöln,1991-92,"Samstag, 14.03.1992",Stuttgart ,Köln ,1,0,0,0,/stuttgart-gegen-koeln-1992-bundesliga-11629/spielinfo
8,17031992DuisDüss,1991-92,"Dienstag, 17.03.1992",Duisburg ,Düsseldorf ,2,2,0,1,/duisburg-gegen-duesseldorf-1992-bundesliga-11623/spielinfo
9,31031992WattDres,1991-92,"Dienstag, 31.03.1992",Wattenscheid ,Dresden ,3,0,3,0,/wattenscheid-gegen-dresden-1992-bundesliga-11620/spielinfo
