,id,Season,Date,Home Team,Away Team,FT Home Goals,FT Away Goals,HT Home Goals,HT Away Goals,URL Analyse
0,15121978StutDarm,1978-79,"Freitag, 15.12.1978",Stuttgart ,Darmstadt ,3,0,1,0,/stuttgart-gegen-darmstadt-1978-bundesliga-15714/spielinfo
1,15121978BochKla,1978-79,"Freitag, 15.12.1978",Bochum ,K'lautern ,2,2,0,0,/bochum-gegen-klautern-1978-bundesliga-15715/spielinfo
2,15121978MglDüss,1978-79,"Freitag, 15.12.1978",M'gladbach ,Düsseldorf ,1,0,0,0,/mgladbach-gegen-duesseldorf-1978-bundesliga-15717/spielinfo
3,16121978SchaBrau,1978-79,"Samstag, 16.12.1978",Schalke ,Braunschweig ,4,4,2,0,/schalke-gegen-braunschweig-1978-bundesliga-15713/spielinfo
4,16121978BremNürn,1978-79,"Samstag, 16.12.1978",Bremen ,Nürnberg ,3,1,1,0,/bremen-gegen-nuernberg-1978-bundesliga-15716/spielinfo
5,16121978BayeHSV ,1978-79,"Samstag, 16.12.1978",Bayern ,HSV ,0,1,0,1,/bayern-gegen-hsv-1978-bundesliga-15718/spielinfo
6,16121978FranDuis,1978-79,"Samstag, 16.12.1978",Frankfurt ,Duisburg ,1,0,0,0,/frankfurt-gegen-duisburg-1978-bundesliga-15720/spielinfo
7,16121978HertKöln,1978-79,"Samstag, 16.12.1978",Hertha ,Köln ,0,2,0,1,/hertha-gegen-koeln-1978-bundesliga-15721/spielinfo
8,29121978BielDort,1978-79,"Freitag, 29.12.1978",Bielefeld ,Dortmund ,4,3,1,2,/bielefeld-gegen-dortmund-1978-bundesliga-15719/spielinfo
9,23121978KölnStut,1978-79,"Samstag, 23.12.1978",Köln ,Stuttgart ,1,2,1,0,/koeln-gegen-stuttgart-1978-bundesliga-15704/spielinfo
10,23121978HSV Biel,1978-79,"Samstag, 23.12.1978",HSV ,Bielefeld ,3,1,1,1,/hsv-gegen-bielefeld-1978-bundesliga-15707/spielinfo
11,23121978NürnMgl,1978-79,"Samstag, 23.12.1978",Nürnberg ,M'gladbach ,1,0,1,0,/nuernberg-gegen-mgladbach-1978-bundesliga-15709/spielinfo
12,30121978DarmBoch,1978-79,"Samstag, 30.12.1978",Darmstadt ,Bochum ,3,1,1,0,/darmstadt-gegen-bochum-1978-bundesliga-15712/spielinfo
