,id,Season,Date,Home Team,Away Team,FT Home Goals,FT Away Goals,HT Home Goals,HT Away Goals,URL Analyse
0,31101972BayeDuis,1972-73,"Dienstag, 31.10.1972",Bayern ,Duisburg ,2,0,1,0,/bayern-gegen-duisburg-1972-bundesliga-17486/spielinfo
1,31101972OberStut,1972-73,"Dienstag, 31.10.1972",Oberhausen ,Stuttgart ,2,2,0,1,/oberhausen-gegen-stuttgart-1972-bundesliga-17487/spielinfo
2,31101972OffeHSV ,1972-73,"Dienstag, 31.10.1972",Offenbach ,HSV ,2,1,1,0,/offenbach-gegen-hsv-1972-bundesliga-17488/spielinfo
3,31101972BochHann,1972-73,"Dienstag, 31.10.1972",Bochum ,Hannover ,2,0,0,0,/bochum-gegen-hannover-1972-bundesliga-17490/spielinfo
4,31101972DüssKla,1972-73,"Dienstag, 31.10.1972",Düsseldorf ,K'lautern ,2,1,2,0,/duesseldorf-gegen-klautern-1972-bundesliga-17492/spielinfo
5,31101972KölnWupp,1972-73,"Dienstag, 31.10.1972",Köln ,Wuppertaler SV ,1,1,0,0,/koeln-gegen-wuppertal-1972-bundesliga-17493/spielinfo
6,31101972BrauFran,1972-73,"Dienstag, 31.10.1972",Braunschweig ,Frankfurt ,3,0,abgbr.,abgbr.,/braunschweig-gegen-frankfurt-1972-bundesliga-991001/spielinfo
7,01111972HertScha,1972-73,"Mittwoch, 01.11.1972",Hertha ,Schalke ,3,0,2,0,/hertha-gegen-schalke-1972-bundesliga-17491/spielinfo
8,28111972BrauFran,1972-73,"Dienstag, 28.11.1972",Braunschweig ,Frankfurt ,2,1,1,0,/braunschweig-gegen-frankfurt-1972-bundesliga-17489/spielinfo
9,06121972BremMgl,1972-73,"Mittwoch, 06.12.1972",Bremen ,M'gladbach ,1,1,1,1,/bremen-gegen-mgladbach-1972-bundesliga-17494/spielinfo
