,id,Season,Date,Home Team,Away Team,FT Home Goals,FT Away Goals,HT Home Goals,HT Away Goals,URL Analyse
0,01121972OberBoch,1972-73,"Freitag, 01.12.1972",Oberhausen ,Bochum ,1,1,0,1,/oberhausen-gegen-bochum-1972-bundesliga-17542/spielinfo
1,02121972BayeOffe,1972-73,"Samstag, 02.12.1972",Bayern ,Offenbach ,3,1,0,0,/bayern-gegen-offenbach-1972-bundesliga-17540/spielinfo
2,02121972FranStut,1972-73,"Samstag, 02.12.1972",Frankfurt ,Stuttgart ,2,1,2,1,/frankfurt-gegen-stuttgart-1972-bundesliga-17541/spielinfo
3,02121972SchaDuis,1972-73,"Samstag, 02.12.1972",Schalke ,Duisburg ,1,1,1,0,/schalke-gegen-duisburg-1972-bundesliga-17543/spielinfo
4,02121972BremDüss,1972-73,"Samstag, 02.12.1972",Bremen ,Düsseldorf ,1,3,0,0,/bremen-gegen-duesseldorf-1972-bundesliga-17544/spielinfo
5,02121972WuppHSV ,1972-73,"Samstag, 02.12.1972",Wuppertaler SV ,HSV ,5,1,2,0,/wuppertal-gegen-hsv-1972-bundesliga-17545/spielinfo
6,02121972BrauKla,1972-73,"Samstag, 02.12.1972",Braunschweig ,K'lautern ,0,0,0,0,/braunschweig-gegen-klautern-1972-bundesliga-17546/spielinfo
7,02121972HertHann,1972-73,"Samstag, 02.12.1972",Hertha ,Hannover ,2,1,2,0,/hertha-gegen-hannover-1972-bundesliga-17547/spielinfo
8,02121972MglKöln,1972-73,"Samstag, 02.12.1972",M'gladbach ,Köln ,5,2,3,0,/mgladbach-gegen-koeln-1972-bundesliga-17548/spielinfo
9,06121972BremMgl,1972-73,"Mittwoch, 06.12.1972",Bremen ,M'gladbach ,1,1,1,1,/bremen-gegen-mgladbach-1972-bundesliga-17494/spielinfo
