,id,Season,Date,Home Team,Away Team,FT Home Goals,FT Away Goals,HT Home Goals,HT Away Goals,URL Analyse
0,29052020FreiLeve,2019-20,"Freitag, 29.05.2020",Freiburg ,Leverkusen ,0,1,0,0,/freiburg-gegen-leverkusen-2020-bundesliga-4588915/spielinfo
1,30052020WolfFran,2019-20,"Samstag, 30.05.2020",Wolfsburg ,Frankfurt ,1,2,0,1,/wolfsburg-gegen-frankfurt-2020-bundesliga-4588912/spielinfo
2,30052020HertAugs,2019-20,"Samstag, 30.05.2020",Hertha ,Augsburg ,2,0,1,0,/hertha-gegen-augsburg-2020-bundesliga-4588913/spielinfo
3,30052020MainHoff,2019-20,"Samstag, 30.05.2020",Mainz ,Hoffenheim ,0,1,0,1,/mainz-gegen-hoffenheim-2020-bundesliga-4588914/spielinfo
4,30052020SchaBrem,2019-20,"Samstag, 30.05.2020",Schalke ,Bremen ,0,1,0,1,/schalke-gegen-bremen-2020-bundesliga-4588916/spielinfo
5,30052020BayeDüss,2019-20,"Samstag, 30.05.2020",Bayern ,Düsseldorf ,5,0,3,0,/bayern-gegen-duesseldorf-2020-bundesliga-4588910/spielinfo
6,31052020MglUnio,2019-20,"Sonntag, 31.05.2020",M'gladbach ,Union ,4,1,2,0,/mgladbach-gegen-union-2020-bundesliga-4588911/spielinfo
7,31052020PadeDort,2019-20,"Sonntag, 31.05.2020",Paderborn ,Dortmund ,1,6,0,0,/paderborn-gegen-dortmund-2020-bundesliga-4588918/spielinfo
8,01062020KölnLeip,2019-20,"Montag, 01.06.2020",Köln ,Leipzig ,2,4,1,2,/koeln-gegen-leipzig-2020-bundesliga-4588917/spielinfo
9,03062020BremFran,2019-20,"Mittwoch, 03.06.2020",Bremen ,Frankfurt ,0,3,0,0,/bremen-gegen-frankfurt-2020-bundesliga-4588867/spielinfo
