,id,Season,Date,Home Team,Away Team,FT Home Goals,FT Away Goals,HT Home Goals,HT Away Goals,URL Analyse
0,09081991WattLeve,1991-92,"Freitag, 09.08.1991",Wattenscheid ,Leverkusen ,3,0,1,0,/wattenscheid-gegen-leverkusen-1991-bundesliga-11814/spielinfo
1,09081991MglDuis,1991-92,"Freitag, 09.08.1991",M'gladbach ,Duisburg ,0,0,0,0,/mgladbach-gegen-duisburg-1991-bundesliga-11815/spielinfo
2,09081991HSV Dres,1991-92,"Freitag, 09.08.1991",HSV ,Dresden ,2,0,0,0,/hsv-gegen-dresden-1991-bundesliga-11816/spielinfo
3,10081991DortBrem,1991-92,"Samstag, 10.08.1991",Dortmund ,Bremen ,2,1,0,0,/dortmund-gegen-bremen-1991-bundesliga-11817/spielinfo
4,10081991BayeRost,1991-92,"Samstag, 10.08.1991",Bayern ,Rostock ,1,2,1,0,/bayern-gegen-rostock-1991-bundesliga-11818/spielinfo
5,10081991NürnDüss,1991-92,"Samstag, 10.08.1991",Nürnberg ,Düsseldorf ,3,1,2,1,/nuernberg-gegen-duesseldorf-1991-bundesliga-11819/spielinfo
6,10081991FranScha,1991-92,"Samstag, 10.08.1991",Frankfurt ,Schalke ,5,0,1,0,/frankfurt-gegen-schalke-1991-bundesliga-11820/spielinfo
7,10081991KlaBoch,1991-92,"Samstag, 10.08.1991",K'lautern ,Bochum ,1,1,1,0,/klautern-gegen-bochum-1991-bundesliga-11821/spielinfo
8,10081991KölnStg.,1991-92,"Samstag, 10.08.1991",Köln ,Stg. Kickers ,0,0,0,0,/koeln-gegen-stg-kickers-1991-bundesliga-11822/spielinfo
9,10081991StutKarl,1991-92,"Samstag, 10.08.1991",Stuttgart ,Karlsruhe ,1,0,0,0,/stuttgart-gegen-karlsruhe-1991-bundesliga-11823/spielinfo
