,id,Season,Date,Home Team,Away Team,FT Home Goals,FT Away Goals,HT Home Goals,HT Away Goals,URL Analyse
0,11101991BochKarl,1991-92,"Freitag, 11.10.1991",Bochum ,Karlsruhe ,1,3,0,2,/bochum-gegen-karlsruhe-1991-bundesliga-11593/spielinfo
1,11101991FranMgl,1991-92,"Freitag, 11.10.1991",Frankfurt ,M'gladbach ,0,0,0,0,/frankfurt-gegen-mgladbach-1991-bundesliga-11595/spielinfo
2,11101991NürnStut,1991-92,"Freitag, 11.10.1991",Nürnberg ,Stuttgart ,4,3,2,1,/nuernberg-gegen-stuttgart-1991-bundesliga-11596/spielinfo
3,12101991DresBrem,1991-92,"Samstag, 12.10.1991",Dresden ,Bremen ,2,1,2,0,/dresden-gegen-bremen-1991-bundesliga-11597/spielinfo
4,12101991SchaRost,1991-92,"Samstag, 12.10.1991",Schalke ,Rostock ,5,0,2,0,/schalke-gegen-rostock-1991-bundesliga-11598/spielinfo
5,12101991BayeDort,1991-92,"Samstag, 12.10.1991",Bayern ,Dortmund ,0,3,0,1,/bayern-gegen-dortmund-1991-bundesliga-11599/spielinfo
6,12101991HSV Watt,1991-92,"Samstag, 12.10.1991",HSV ,Wattenscheid ,0,1,0,0,/hsv-gegen-wattenscheid-1991-bundesliga-11601/spielinfo
7,12101991KlaLeve,1991-92,"Samstag, 12.10.1991",K'lautern ,Leverkusen ,2,1,0,0,/klautern-gegen-leverkusen-1991-bundesliga-11603/spielinfo
8,12101991KölnDuis,1991-92,"Samstag, 12.10.1991",Köln ,Duisburg ,1,1,0,1,/koeln-gegen-duisburg-1991-bundesliga-11606/spielinfo
9,12101991Stg.Düss,1991-92,"Samstag, 12.10.1991",Stg. Kickers ,Düsseldorf ,0,1,0,0,/stg-kickers-gegen-duesseldorf-1991-bundesliga-11608/spielinfo
