,id,Season,Date,Home Team,Away Team,FT Home Goals,FT Away Goals,HT Home Goals,HT Away Goals,URL Analyse
0,14031986KlaLeve,1985-86,"Freitag, 14.03.1986",K'lautern ,Leverkusen ,4,1,1,1,/klautern-gegen-leverkusen-1986-bundesliga-13672/spielinfo
1,15031986MannBaye,1985-86,"Samstag, 15.03.1986",Mannheim ,Bayern ,0,4,0,4,/mannheim-gegen-bayern-1986-bundesliga-13670/spielinfo
2,15031986FranBrem,1985-86,"Samstag, 15.03.1986",Frankfurt ,Bremen ,0,2,0,0,/frankfurt-gegen-bremen-1986-bundesliga-13671/spielinfo
3,15031986UerdDort,1985-86,"Samstag, 15.03.1986",Uerdingen ,Dortmund ,2,0,0,0,/uerdingen-gegen-dortmund-1986-bundesliga-13673/spielinfo
4,15031986HSV Saar,1985-86,"Samstag, 15.03.1986",HSV ,Saarbrücken ,4,0,2,0,/hsv-gegen-saarbruecken-1986-bundesliga-13674/spielinfo
5,15031986KölnHann,1985-86,"Samstag, 15.03.1986",Köln ,Hannover ,3,0,1,0,/koeln-gegen-hannover-1986-bundesliga-13675/spielinfo
6,15031986NürnScha,1985-86,"Samstag, 15.03.1986",Nürnberg ,Schalke ,3,1,2,0,/nuernberg-gegen-schalke-1986-bundesliga-13676/spielinfo
7,15031986DüssStut,1985-86,"Samstag, 15.03.1986",Düsseldorf ,Stuttgart ,0,7,0,2,/duesseldorf-gegen-stuttgart-1986-bundesliga-13677/spielinfo
8,15031986BochMgl,1985-86,"Samstag, 15.03.1986",Bochum ,M'gladbach ,2,2,0,1,/bochum-gegen-mgladbach-1986-bundesliga-13678/spielinfo
9,18031986SchaSaar,1985-86,"Dienstag, 18.03.1986",Schalke ,Saarbrücken ,3,2,0,1,/schalke-gegen-saarbruecken-1986-bundesliga-13648/spielinfo
10,18031986HannHSV ,1985-86,"Dienstag, 18.03.1986",Hannover ,HSV ,0,2,0,1,/hannover-gegen-hsv-1986-bundesliga-13664/spielinfo
11,18031986MglMann,1985-86,"Dienstag, 18.03.1986",M'gladbach ,Mannheim ,1,1,1,0,/mgladbach-gegen-mannheim-1986-bundesliga-13668/spielinfo
