,id,Season,Date,Home Team,Away Team,FT Home Goals,FT Away Goals,HT Home Goals,HT Away Goals,URL Analyse
0,21031970HertBaye,1969-70,"Samstag, 21.03.1970",Hertha ,Bayern ,0,4,0,3,/hertha-gegen-bayern-1970-bundesliga-18553/spielinfo
1,21031970DuisKla,1969-70,"Samstag, 21.03.1970",Duisburg ,K'lautern ,0,0,0,0,/duisburg-gegen-klautern-1970-bundesliga-18554/spielinfo
2,21031970KölnOber,1969-70,"Samstag, 21.03.1970",Köln ,Oberhausen ,0,1,0,0,/koeln-gegen-oberhausen-1970-bundesliga-18555/spielinfo
3,21031970BremDort,1969-70,"Samstag, 21.03.1970",Bremen ,Dortmund ,1,3,1,1,/bremen-gegen-dortmund-1970-bundesliga-18556/spielinfo
4,21031970HannHSV ,1969-70,"Samstag, 21.03.1970",Hannover ,HSV ,1,1,1,1,/hannover-gegen-hsv-1970-bundesliga-18557/spielinfo
5,21031970StutScha,1969-70,"Samstag, 21.03.1970",Stuttgart ,Schalke ,2,0,0,0,/stuttgart-gegen-schalke-1970-bundesliga-18559/spielinfo
6,21031970AachMgl,1969-70,"Samstag, 21.03.1970",Aachen ,M'gladbach ,0,3,0,1,/aachen-gegen-mgladbach-1970-bundesliga-18560/spielinfo
7,15041970EsseBrau,1969-70,"Mittwoch, 15.04.1970",Essen ,Braunschweig ,1,1,1,1,/essen-gegen-braunschweig-1970-bundesliga-18558/spielinfo
8,220419701860Fran,1969-70,"Mittwoch, 22.04.1970",1860 München ,Frankfurt ,1,1,0,0,/muenchen-gegen-frankfurt-1970-bundesliga-18552/spielinfo
9,24031970BrauMgl,1969-70,"Dienstag, 24.03.1970",Braunschweig ,M'gladbach ,0,1,0,0,/braunschweig-gegen-mgladbach-1970-bundesliga-18520/spielinfo
10,25031970Hert1860,1969-70,"Mittwoch, 25.03.1970",Hertha ,1860 München ,4,2,3,2,/hertha-gegen-muenchen-1970-bundesliga-18471/spielinfo
11,25031970SchaBrem,1969-70,"Mittwoch, 25.03.1970",Schalke ,Bremen ,0,0,0,0,/schalke-gegen-bremen-1970-bundesliga-18510/spielinfo
