,id,Season,Date,Home Team,Away Team,FT Home Goals,FT Away Goals,HT Home Goals,HT Away Goals,URL Analyse
0,17031973MglBaye,1972-73,"Samstag, 17.03.1973",M'gladbach ,Bayern ,0,3,0,2,/mgladbach-gegen-bayern-1973-bundesliga-17621/spielinfo
1,17031973StutOffe,1972-73,"Samstag, 17.03.1973",Stuttgart ,Offenbach ,4,2,1,0,/stuttgart-gegen-offenbach-1973-bundesliga-17622/spielinfo
2,17031973FranOber,1972-73,"Samstag, 17.03.1973",Frankfurt ,Oberhausen ,2,1,1,0,/frankfurt-gegen-oberhausen-1973-bundesliga-17623/spielinfo
3,17031973DuisBoch,1972-73,"Samstag, 17.03.1973",Duisburg ,Bochum ,0,1,0,0,/duisburg-gegen-bochum-1973-bundesliga-17624/spielinfo
4,17031973SchaBrem,1972-73,"Samstag, 17.03.1973",Schalke ,Bremen ,1,2,0,0,/schalke-gegen-bremen-1973-bundesliga-17625/spielinfo
5,17031973HSV Düss,1972-73,"Samstag, 17.03.1973",HSV ,Düsseldorf ,2,1,1,1,/hsv-gegen-duesseldorf-1973-bundesliga-17626/spielinfo
6,17031973WuppBrau,1972-73,"Samstag, 17.03.1973",Wuppertaler SV ,Braunschweig ,2,1,1,0,/wuppertal-gegen-braunschweig-1973-bundesliga-17627/spielinfo
7,17031973HannKla,1972-73,"Samstag, 17.03.1973",Hannover ,K'lautern ,2,3,2,0,/hannover-gegen-klautern-1973-bundesliga-17628/spielinfo
8,17031973HertKöln,1972-73,"Samstag, 17.03.1973",Hertha ,Köln ,1,1,1,1,/hertha-gegen-koeln-1973-bundesliga-17629/spielinfo
9,20031973BremKöln,1972-73,"Dienstag, 20.03.1973",Bremen ,Köln ,2,1,2,1,/bremen-gegen-koeln-1973-bundesliga-17593/spielinfo
