,id,Season,Date,Home Team,Away Team,FT Home Goals,FT Away Goals,HT Home Goals,HT Away Goals,URL Analyse
0,15031996BremFrei,1995-96,"Freitag, 15.03.1996",Bremen ,Freiburg ,0,2,0,0,/bremen-gegen-freiburg-1996-bundesliga-10504/spielinfo
1,15031996Köln1860,1995-96,"Freitag, 15.03.1996",Köln ,1860 München ,2,0,0,0,/koeln-gegen-muenchen-1996-bundesliga-10505/spielinfo
2,16031996FranLeve,1995-96,"Samstag, 16.03.1996",Frankfurt ,Leverkusen ,1,1,0,0,/frankfurt-gegen-leverkusen-1996-bundesliga-10503/spielinfo
3,16031996SchaUerd,1995-96,"Samstag, 16.03.1996",Schalke ,Uerdingen ,1,1,0,0,/schalke-gegen-uerdingen-1996-bundesliga-10506/spielinfo
4,16031996St. Mgl,1995-96,"Samstag, 16.03.1996",St. Pauli ,M'gladbach ,0,2,0,0,/st-pauli-gegen-mgladbach-1996-bundesliga-10509/spielinfo
5,16031996BayeKla,1995-96,"Samstag, 16.03.1996",Bayern ,K'lautern ,2,0,1,0,/bayern-gegen-klautern-1996-bundesliga-10511/spielinfo
6,16031996StutDort,1995-96,"Samstag, 16.03.1996",Stuttgart ,Dortmund ,0,5,0,2,/stuttgart-gegen-dortmund-1996-bundesliga-10510/spielinfo
7,17031996DüssKarl,1995-96,"Sonntag, 17.03.1996",Düsseldorf ,Karlsruhe ,2,0,1,0,/duesseldorf-gegen-karlsruhe-1996-bundesliga-10507/spielinfo
8,17041996RostHSV ,1995-96,"Mittwoch, 17.04.1996",Rostock ,HSV ,2,0,2,0,/rostock-gegen-hsv-1996-bundesliga-10508/spielinfo
9,19031996LeveRost,1995-96,"Dienstag, 19.03.1996",Leverkusen ,Rostock ,2,0,1,0,/leverkusen-gegen-rostock-1996-bundesliga-10466/spielinfo
10,19031996UerdStut,1995-96,"Dienstag, 19.03.1996",Uerdingen ,Stuttgart ,3,4,1,1,/uerdingen-gegen-stuttgart-1996-bundesliga-10462/spielinfo
11,19031996HSV Köln,1995-96,"Dienstag, 19.03.1996",HSV ,Köln ,0,0,0,0,/hsv-gegen-koeln-1996-bundesliga-10476/spielinfo
